NAME	# MATCHING PROBE SETS	MATCHING PROBE SET(S)	
ARSF	1	ARSF	
ATAD3C	1	ATAD3C	
LAMTOR5	1	LAMTOR5	
UNC119B	1	UNC119B	
CYP2C19	1	CYP2C19	
FUT4	1	FUT4	
UBL4B	1	UBL4B	
NTNG2	1	NTNG2	
MAGEA8	1	MAGEA8	
GOT1L1	1	GOT1L1	
TRIM34	1	TRIM34	
GID4	1	GID4	
SAP25	1	SAP25	
C15orf65	1	C15orf65	
CABP5	1	CABP5	
GATD3A	2	GATD3B:GATD3A	
CHMP5	1	CHMP5	
GSTT2	1	GSTT2	
XPNPEP2	1	XPNPEP2	
ITGBL1	1	ITGBL1	
PPP1R16B	1	PPP1R16B	
SERPINE3	1	SERPINE3	
SYT11	1	SYT11	
DTX2	1	DTX2	
C7orf31	1	C7orf31	
BMP7	1	BMP7	
PDK2	1	PDK2	
RHEBL1	1	RHEBL1	
SMARCD2	1	SMARCD2	
TBPL2	1	TBPL2	
KRT79	1	KRT79	
SPINT1	1	SPINT1	
ITGB1BP2	1	ITGB1BP2	
ACOT9	1	ACOT9	
CYP46A1	1	CYP46A1	
CCNI2	1	CCNI2	
TES	1	TES	
MRPL11	1	MRPL11	
LRCH1	1	LRCH1	
LMLN2	1	LMLN2	
PRDM13	1	PRDM13	
CLC	1	CLC	
METTL4	1	METTL4	
NR5A2	1	NR5A2	
EPB41L5	1	EPB41L5	
BRMS1	1	BRMS1	
PWWP3B	1	PWWP3B	
NANOGP8	1	NANOGP8	
RPA2	1	RPA2	
C9orf72	1	C9orf72	
TOX4	1	TOX4	
INSL4	1	INSL4	
OSR2	1	OSR2	
MIS12	1	MIS12	
MAP6D1	1	MAP6D1	
NKX2-2	1	NKX2-2	
FBXL12	1	FBXL12	
ATP6V1F	1	ATP6V1F	
MRPL37	1	MRPL37	
FAM166C	1	FAM166C	
ARL1	1	ARL1	
GALNT16	1	GALNT16	
GK3P	1	GK3P	
MAMDC2	1	MAMDC2	
ASAH2	1	ASAH2	
ADAD1	1	ADAD1	
TRMT61A	1	TRMT61A	
MFN2	1	MFN2	
MAGEA4	1	MAGEA4	
RRP36	1	RRP36	
FAAP20	1	FAAP20	
S100A12	1	S100A12	
DAZL	1	DAZL	
ACYP1	1	ACYP1	
CFAP73	1	CFAP73	
PSG8	1	PSG8	
FDX2	1	FDX2	
ATL3	1	ATL3	
FXN	1	FXN	
TCF19	1	TCF19	
STARD7	1	STARD7	
FCER2	1	FCER2	
PLAUR	1	PLAUR	
NFS1	1	NFS1	
POFUT2	1	POFUT2	
PRMT8	1	PRMT8	
ADAT3	1	ADAT3	
NUDT22	1	NUDT22	
EPYC	1	EPYC	
BHLHE22	1	BHLHE22	
GGA2	1	GGA2	
SDS	1	SDS	
IL23A	1	IL23A	
ALDH5A1	1	ALDH5A1	
BCHE	1	BCHE	
PSAT1	1	PSAT1	
ALKAL1	1	ALKAL1	
RAB19	1	RAB19	
PLBD1	1	PLBD1	
CHMP4C	1	CHMP4C	
SNAI2	1	SNAI2	
PLAT	1	PLAT	
CALU	1	CALU	
SMUG1	1	SMUG1	
CTDSP1	1	CTDSP1	
AHCY	1	AHCY	
PMPCA	1	PMPCA	
RTP5	1	RTP5	
KERA	1	KERA	
NETO1	1	NETO1	
B4GALT3	1	B4GALT3	
MGAT5B	1	MGAT5B	
IDI2	1	IDI2	
TENT5A	1	TENT5A	
IRF7	1	IRF7	
RMDN2	1	RMDN2	
NAGA	1	NAGA	
ARF1	1	ARF1	
CFAP300	1	CFAP300	
POP7	1	POP7	
EIF5AL1	1	EIF5AL1	
E2F2	1	E2F2	
APOA1	1	APOA1	
CFAP97D1	1	CFAP97D1	
SNX7	1	SNX7	
SPDEF	1	SPDEF	
DPRX	1	DPRX	
SYF2	1	SYF2	
BARX1	1	BARX1	
EXOSC1	1	EXOSC1	
MRFAP1	1	MRFAP1	
MMP26	1	MMP26	
VCAM1	1	VCAM1	
PNMT	1	PNMT	
ENPP7	1	ENPP7	
UBOX5	1	UBOX5	
ATP6V1G3	1	ATP6V1G3	
GPC6	1	GPC6	
FAM136A	1	FAM136A	
CCDC58	1	CCDC58	
SUSD1	1	SUSD1	
NR2E3	1	NR2E3	
JMJD4	1	JMJD4	
TRIM64	1	TRIM64	
CIB3	1	CIB3	
MROH9	1	MROH9	
GBX2	1	GBX2	
MYL10	1	MYL10	
ZC3HAV1L	1	ZC3HAV1L	
C20orf96	1	C20orf96	
ANGEL1	1	ANGEL1	
COQ9	1	COQ9	
ADHFE1	1	ADHFE1	
SNAI3	1	SNAI3	
FAM83D	1	FAM83D	
GABPB1	2	GABPB2:GABPB1	
RHOH	1	RHOH	
EEF1E1	1	EEF1E1	
KRT8	1	KRT8	
PATL1	1	PATL1	
SERPINA4	1	SERPINA4	
TRIP13	1	TRIP13	
NDUFAF2	1	NDUFAF2	
MRPS25	1	MRPS25	
C3orf22	1	C3orf22	
GALNT13	1	GALNT13	
MRPL53	1	MRPL53	
RXRG	1	RXRG	
TRIM69	1	TRIM69	
TRIM54	1	TRIM54	
TRIML2	1	TRIML2	
FABP9	1	FABP9	
OVOL3	1	OVOL3	
KLK12	1	KLK12	
CD38	1	CD38	
WNT3	1	WNT3	
NUDT2	1	NUDT2	
SIK1B	1	SIK1B	
ANTXRL	1	ANTXRL	
NFIL3	1	NFIL3	
PAX2	1	PAX2	
RBM11	1	RBM11	
CDKN2B	1	CDKN2B	
SIK1	1	SIK1	
NAA38	1	NAA38	
PDZD11	1	PDZD11	
TEX45	1	TEX45	
PIAS2	1	PIAS2	
CCDC92	1	CCDC92	
TRIM49D1	1	TRIM49D1	
FGF14	1	FGF14	
VPS52	1	VPS52	
PRF1	1	PRF1	
WDR77	1	WDR77	
S100A4	1	S100A4	
GFI1	1	GFI1	
SNX2	1	SNX2	
CCDC184	1	CCDC184	
ENY2	1	ENY2	
SPEM2	1	SPEM2	
TEDC2	1	TEDC2	
ZFAND2B	1	ZFAND2B	
RPS4Y1	1	RPS4Y1	
GATAD1	1	GATAD1	
CIAO2B	1	CIAO2B	
FKTN	1	FKTN	
KRBOX4	1	KRBOX4	
TPX2	1	TPX2	
PPP3R1	1	PPP3R1	
DCAF4L1	1	DCAF4L1	
P4HA1	1	P4HA1	
CHMP1B	1	CHMP1B	
TAF12	1	TAF12	
LDHA	1	LDHA	
PREB	1	PREB	
DPYSL5	1	DPYSL5	
ALDH6A1	1	ALDH6A1	
DNAJC14	1	DNAJC14	
PICK1	1	PICK1	
GAL3ST4	1	GAL3ST4	
AZIN1	1	AZIN1	
TAX1BP3	1	TAX1BP3	
HSD11B1L	1	HSD11B1L	
ARNTL2	1	ARNTL2	
NFE2	1	NFE2	
FAM78B	1	FAM78B	
NRL	1	NRL	
ANKUB1	1	ANKUB1	
FGFBP3	1	FGFBP3	
PBX1	1	PBX1	
GLIS1	1	GLIS1	
GK	1	GK	
COPS7A	1	COPS7A	
FMO4	1	FMO4	
TRABD2A	1	TRABD2A	
BANF1	1	BANF1	
ACTR3C	1	ACTR3C	
OAT	1	OAT	
MIER3	1	MIER3	
MARVELD3	1	MARVELD3	
TESK2	1	TESK2	
MTMR14	1	MTMR14	
RAD9B	1	RAD9B	
PEF1	1	PEF1	
GCHFR	1	GCHFR	
ZNF622	1	ZNF622	
SCARA3	1	SCARA3	
POLR3GL	1	POLR3GL	
ALPG	1	ALPG	
FAM71F2	1	FAM71F2	
CRYAB	1	CRYAB	
IQCD	1	IQCD	
APOL2	1	APOL2	
ZWINT	1	ZWINT	
FAS	1	FAS	
GSTZ1	1	GSTZ1	
SPDL1	1	SPDL1	
KRT24	1	KRT24	
SOHLH2	1	SOHLH2	
CCT6B	1	CCT6B	
MAGEF1	1	MAGEF1	
EBLN1	1	EBLN1	
ABHD12B	1	ABHD12B	
RPS4Y2	1	RPS4Y2	
PRKAG3	1	PRKAG3	
DYNLL2	1	DYNLL2	
ANGPTL3	1	ANGPTL3	
KRT76	1	KRT76	
LRRC27	1	LRRC27	
HACL1	1	HACL1	
PPTC7	1	PPTC7	
SAMD5	1	SAMD5	
NPL	1	NPL	
TNNI2	1	TNNI2	
PTPMT1	1	PTPMT1	
OBP2A	1	OBP2A	
CHST9	1	CHST9	
MRPL23	1	MRPL23	
OLFML2B	1	OLFML2B	
LRRIQ3	1	LRRIQ3	
TRAF6	1	TRAF6	
HOXB8	1	HOXB8	
MED29	1	MED29	
SPSB1	1	SPSB1	
PPP1R35	1	PPP1R35	
C17orf113	1	C17orf113	
NUDT13	1	NUDT13	
GOSR2	1	GOSR2	
CIB2	1	CIB2	
SEL1L2	1	SEL1L2	
SLFN12L	1	SLFN12L	
ATAD3A	1	ATAD3A	
CFD	1	CFD	
VPS26C	1	VPS26C	
TFAM	1	TFAM	
SUCLG2	1	SUCLG2	
MRPL49	1	MRPL49	
TSTD1	1	TSTD1	
MAPRE1	1	MAPRE1	
LACTB	1	LACTB	
PFN1	1	PFN1	
CCDC103	1	CCDC103	
ALKBH6	1	ALKBH6	
HSF2	1	HSF2	
SUCLA2	1	SUCLA2	
PGPEP1L	1	PGPEP1L	
XRCC4	1	XRCC4	
SYT7	1	SYT7	
TRIM9	1	TRIM9	
HNRNPH2	1	HNRNPH2	
CPB1	1	CPB1	
PRAMEF14	1	PRAMEF14	
MRPL40	1	MRPL40	
GALNT1	1	GALNT1	
MEP1A	1	MEP1A	
KLHL6	1	KLHL6	
GLA	1	GLA	
NUP58	1	NUP58	
LEF1	1	LEF1	
IL37	1	IL37	
SFTPA1	1	SFTPA1	
C10orf88	1	PAAT	
PIAS3	1	PIAS3	
NIT1	1	NIT1	
JPH1	1	JPH1	
GUCA1A	1	GUCA1A	
PSG9	1	PSG9	
RASSF1	1	RASSF1	
EGFL6	1	EGFL6	
GSTP1	1	GSTP1	
GCNT7	1	GCNT7	
SPSB4	1	SPSB4	
RSL24D1	1	RSL24D1	
LGI1	1	LGI1	
RNF43	1	RNF43	
CTSW	1	CTSW	
RASL11A	1	RASL11A	
PLD5	1	PLD5	
GOLGA7B	1	GOLGA7B	
SORD	1	SORD	
TCF21	1	TCF21	
FBXW5	1	FBXW5	
SPATA48	1	SPATA48	
RAVER1	1	RAVER1	
GRAMD1A	1	GRAMD1A	
SPAG16	1	SPAG16	
EGLN3	1	EGLN3	
XAGE1B	1	XAGE1A	
PCMT1	1	PCMT1	
PSKH2	1	PSKH2	
WSB1	1	WSB1	
BCKDK	1	BCKDK	
DTX1	1	DTX1	
TRAPPC6B	1	TRAPPC6B	
ZBTB7C	1	ZBTB7C	
VPS29	1	VPS29	
RASSF9	1	RASSF9	
COQ8A	1	COQ8A	
UFSP1	1	UFSP1	
NUDT1	1	NUDT1	
PDLIM3	1	PDLIM3	
TAT	1	TAT	
DZANK1	1	DZANK1	
LRRFIP2	1	LRRFIP2	
WNT10A	1	WNT10A	
BTNL2	1	BTNL2	
PCOLCE2	1	PCOLCE2	
GLRX5	1	GLRX5	
CDRT15	1	CDRT15	
BCL2A1	1	BCL2A1	
EIF2B1	1	EIF2B1	
ENDOU	1	ENDOU	
APOE	1	APOE	
ACTRT1	1	ACTRT1	
HSF4	1	HSF4	
MAP1LC3C	1	MAP1LC3C	
FGGY	1	FGGY	
HS6ST2	1	HS6ST2	
PTGS2	1	PTGS2	
PGP	1	PGP	
MUSTN1	1	MUSTN1	
RAB25	1	RAB25	
PRAMEF4	1	PRAMEF4	
MAD2L1	1	MAD2L1	
RCN3	1	RCN3	
NUDT18	1	NUDT18	
MMP7	1	MMP7	
EXOSC3	1	EXOSC3	
LMNTD1	1	LMNTD1	
ING4	1	ING4	
STRAP	1	STRAP	
RAB7B	1	RAB7B	
EOMES	1	EOMES	
FBXW8	1	FBXW8	
HPDL	1	HPDL	
FIGLA	1	FIGLA	
BBS1	1	BBS1	
PSMG2	1	PSMG2	
SIX6	1	SIX6	
LIPH	1	LIPH	
EIF3K	1	EIF3K	
C17orf58	1	C17orf58	
HNRNPH1	1	HNRNPH1	
DAPP1	1	DAPP1	
TNFAIP8L1	1	TNFAIP8L1	
CCDC17	1	CCDC17	
ALDH3B2	1	ALDH3B2	
GZMK	1	GZMK	
CNBD2	1	CNBD2	
TRIM16L	1	TRIM16L	
RPL24	1	RPL24	
STX3	1	STX3	
PEAK3	1	PEAK3	
GCNT3	1	GCNT3	
ACSL6	1	ACSL6	
HINT1	1	HINT1	
MTX2	1	MTX2	
PRKY	1	PRKY	
C9orf135	1	C9orf135	
CINP	1	CINP	
DNMT3L	1	DNMT3L	
TBC1D19	1	TBC1D19	
B3GAT1	1	B3GAT1	
CLVS1	1	CLVS1	
CCNDBP1	1	CCNDBP1	
COQ4	1	COQ4	
SIRPA	1	SIRPA	
IGFALS	1	IGFALS	
RIOK3	1	RIOK3	
ACCS	1	ACCS	
BTBD2	1	BTBD2	
CEACAM8	1	CEACAM8	
PDE6D	1	PDE6D	
DNAAF4	1	DNAAF4	
RPL39L	1	RPL39L	
NFYB	1	NFYB	
DPP4	1	DPP4	
SVIP	1	SVIP	
OLFM3	1	OLFM3	
SYT2	1	SYT2	
CIBAR1	1	FAM92A	
RRM2B	1	RRM2B	
RPS12	1	RPS12	
RAB37	1	RAB37	
LHX9	1	LHX9	
DES	1	DES	
RPL35A	1	RPL35A	
ELF5	1	ELF5	
EXTL1	1	EXTL1	
ACSL5	1	ACSL5	
ESR2	1	ESR2	
ZNF460	1	ZNF460	
ADAM7	1	ADAM7	
MRPS15	1	MRPS15	
GALNT7	1	GALNT7	
ISCA1	1	ISCA1	
ADRM1	1	ADRM1	
PARD6G	1	PARD6G	
CFHR3	1	CFHR3	
GPD2	1	GPD2	
COMMD7	1	COMMD7	
DND1	1	DND1	
CELF6	1	CELF6	
LDHD	1	LDHD	
FAHD2A	1	FAHD2A	
NAP1L2	1	NAP1L2	
IL1B	1	IL1B	
BECN2	1	BECN2	
CRLF1	1	CRLF1	
MGAT4A	1	MGAT4A	
ARL16	1	ARL16	
NPM3	1	NPM3	
SLC27A4	1	SLC27A4	
PYURF	1	PYURF	
ZC2HC1B	1	ZC2HC1B	
PATZ1	1	PATZ1	
ITGB6	1	ITGB6	
ZBTB6	1	ZBTB6	
ZBTB42	1	ZBTB42	
NUDT14	1	NUDT14	
MSTN	1	MSTN	
ARSJ	1	ARSJ	
GRAMD1B	1	GRAMD1B	
FBXL16	1	FBXL16	
FAM83E	1	FAM83E	
TRAF7	1	TRAF7	
STARD10	1	STARD10	
ELAVL3	1	ELAVL3	
SPDYC	1	SPDYC	
DNAJC16	1	DNAJC16	
TLR2	1	TLR2	
ENTHD1	1	ENTHD1	
TRIM65	1	TRIM65	
ALDH2	1	ALDH2	
TRMT61B	1	TRMT61B	
PIP5K1A	1	PIP5K1A	
GAS6	1	GAS6	
TRIM51	1	TRIM51	
TAMM41	1	TAMM41	
TP73	1	TP73	
DPEP1	1	DPEP1	
CDY2A	1	CDY2A	
TRIM60	1	TRIM60	
DCTN4	1	DCTN4	
IL17REL	1	IL17REL	
WARS2	1	WARS2	
FAM228A	1	FAM228A	
CYP27C1	1	CYP27C1	
CYP20A1	1	CYP20A1	
BRINP3	1	BRINP3	
RAC3	1	RAC3	
PNMA1	1	PNMA1	
NEDD1	1	NEDD1	
RAD52	1	RAD52	
SERPINA10	1	SERPINA10	
CDY1	1	CDY1	
ACOXL	1	ACOXL	
CCIN	1	CCIN	
EBF2	1	EBF2	
PSPC1	1	PSPC1	
RCN1	1	RCN1	
NR2C1	1	NR2C1	
RNF115	1	RNF115	
FSCN3	1	FSCN3	
ANKRD40	1	ANKRD40	
SELENON	1	SELENON	
UST	1	UST	
LDHAL6A	1	LDHAL6A	
RDM1	1	RDM1	
C8orf88	1	C8orf88	
NODAL	1	NODAL	
VRTN	1	VRTN	
EXOSC7	1	EXOSC7	
RSAD2	1	RSAD2	
SUV39H2	1	SUV39H2	
GPC2	1	GPC2	
CRIP3	1	CRIP3	
TADA1	1	TADA1	
NECAP2	1	NECAP2	
NOS1AP	1	NOS1AP	
CFHR5	1	CFHR5	
SIAH2	1	SIAH2	
NOTCH2NLA	1	NOTCH2NLA	
NOTCH2NLC	1	NOTCH2NLC	
DNAL4	1	DNAL4	
GNMT	1	GNMT	
IRAK1	1	IRAK1	
OXSM	1	OXSM	
ANGPT1	1	ANGPT1	
SBK2	1	SBK2	
SERPINI1	1	SERPINI1	
RAB33A	1	RAB33A	
C2orf76	1	C2orf76	
CSTF1	1	CSTF1	
FRZB	1	FRZB	
GAD2	1	GAD2	
IL24	1	IL24	
MRPS27	1	MRPS27	
POT1	1	POT1	
GOLGA8G	1	GOLGA8F	
AMZ1	1	AMZ1	
ZNF503	1	ZNF503	
DBNDD2	1	DBNDD2	
KRT222	1	KRT222	
ATF5	1	ATF5	
FBXO9	1	FBXO9	
GFAP	1	GFAP	
FKBP10	1	FKBP10	
SFRP1	1	SFRP1	
PRDM8	1	PRDM8	
CCDC47	1	CCDC47	
NUBP2	1	NUBP2	
LUM	1	LUM	
CHMP6	1	CHMP6	
GSC	1	GSC	
SHMT2	1	SHMT2	
GK2	1	GK2	
RARRES1	1	RARRES1	
TUFM	1	TUFM	
FSD2	1	FSD2	
ARRDC5	1	ARRDC5	
CDC34	1	CDC34	
FAM43A	1	FAM43A	
IL17RC	1	IL17RC	
EXOC3L1	1	EXOC3L1	
DONSON	1	DONSON	
PRAME	1	PRAME	
MORN5	1	MORN5	
STIM2	1	STIM2	
MTA1	1	MTA1	
RALGPS1	1	RALGPS1	
ETNK2	1	ETNK2	
CRYZ	1	CRYZ	
CD55	1	CD55	
WDR31	1	WDR31	
PDCD2	1	PDCD2	
FOXH1	1	FOXH1	
GASK1B	1	GASK1B	
TRIM50	1	TRIM50	
HDAC3	1	HDAC3	
RPL4	1	RPL4	
SAP30	1	SAP30	
FDX1	1	FDX1	
USH1G	1	USH1G	
CRLF3	1	CRLF3	
HJV	1	HJV	
AICDA	1	AICDA	
ATAD3B	1	ATAD3B	
WNT4	1	WNT4	
PAX8	1	PAX8	
BPNT1	1	BPNT1	
SERPINA3	1	SERPINA3	
KRT31	1	KRT31	
PSMD4	1	PSMD4	
ZBTB25	1	ZBTB25	
PTRH1	1	PTRH1	
SPRY1	1	SPRY1	
ARR3	1	ARR3	
SESN1	1	SESN1	
RCC1L	1	RCC1L	
EDEM2	1	EDEM2	
DPEP3	1	DPEP3	
SFRP2	1	SFRP2	
RELB	1	RELB	
MTHFD2L	1	MTHFD2L	
ACTL10	1	ACTL10	
CFAP161	1	CFAP161	
TCN1	1	TCN1	
ACOT11	1	ACOT11	
NGDN	1	NGDN	
UBL3	1	UBL3	
AANAT	1	AANAT	
F13B	1	F13B	
ZBED3	1	ZBED3	
OXCT2	1	OXCT2	
MADCAM1	1	MADCAM1	
MAGEA11	1	MAGEA11	
MYL7	1	MYL7	
RAB4A	1	RAB4A	
FABP7	1	FABP7	
PTF1A	1	PTF1A	
MYCL	1	MYCL	
HSPA13	1	HSPA13	
TSSK3	1	TSSK3	
PPP1R42	1	PPP1R42	
SLIRP	1	SLIRP	
SNURF	1	SNURF	
RNASET2	1	RNASET2	
CDC40	1	CDC40	
ZBED2	1	ZBED2	
ITGB3	1	ITGB3	
KRT33A	1	KRT33A	
MAD2L2	1	MAD2L2	
SERPINF2	1	SERPINF2	
DUSP12	1	DUSP12	
CA9	1	CA9	
OVGP1	1	OVGP1	
SEC14L1	1	SEC14L1	
LHX4	1	LHX4	
SRP54	1	SRP54	
TBC1D25	1	TBC1D25	
L2HGDH	1	L2HGDH	
MOB4	1	MOB4	
PKDCC	1	PKDCC	
TAGLN3	1	TAGLN3	
CA5A	1	CA5A	
PTGR1	1	PTGR1	
PITPNB	1	PITPNB	
MMP14	1	MMP14	
METAP1D	1	METAP1D	
CFAP77	1	CFAP77	
MRRF	1	MRRF	
TRMO	1	TRMO	
BRCC3	1	BRCC3	
DCTPP1	1	DCTPP1	
PRL	1	PRL	
ZFP57	1	ZFP57	
HNRNPF	1	HNRNPF	
C3orf14	1	C3orf14	
ZFYVE21	1	ZFYVE21	
SSUH2	1	SSUH2	
VGLL1	1	VGLL1	
FAM86B1	1	FAM86B1	
CCDC105	1	CCDC105	
PHETA2	1	PHETA2	
IL12B	1	IL12B	
CPXM1	1	CPXM1	
FSBP	1	FSBP	
TULP3	1	TULP3	
PPIH	1	PPIH	
CCNA1	1	CCNA1	
COLEC11	1	COLEC11	
RFX8	1	RFX8	
BMP6	1	BMP6	
PPP1R32	1	PPP1R32	
CD96	1	CD96	
LAX1	1	LAX1	
ASPN	1	ASPN	
RALGPS2	1	RALGPS2	
TRIM8	1	TRIM8	
HSCB	1	HSCB	
TCP11X1	2	TCP11X1:TCP11X2	
PRAMEF2	1	PRAMEF2	
FAM47E	1	FAM47E	
MRPS12	1	MRPS12	
ETV7	1	ETV7	
RTN4RL1	1	RTN4RL1	
SHBG	1	SHBG	
NUP37	1	NUP37	
ARRDC3	1	ARRDC3	
CFP	1	CFP	
MAN1B1	1	MAN1B1	
RPL39	1	RPL39	
KCNIP4	1	KCNIP4	
PRAMEF33	1	PRAMEF33	
F7	1	F7	
AOC1	1	AOC1	
PSMG1	1	PSMG1	
FBXO44	1	FBXO44	
CFHR1	1	CFHR1	
GPN3	1	GPN3	
RND1	1	RND1	
CELF4	1	CELF4	
TEX36	1	TEX36	
MFAP3L	1	MFAP3L	
TPP1	1	TPP1	
PCGF1	1	PCGF1	
ZNF444	1	ZNF444	
TMEM183A	1	TMEM183A	
ANHX	1	ANHX	
ARL5A	1	ARL5A	
KLHL32	1	KLHL32	
MAGEA10	1	MAGEA10	
FUCA1	1	FUCA1	
UBE2V2	1	UBE2V2	
CTSK	1	CTSK	
ZNF304	1	ZNF304	
RBMS2	1	RBMS2	
TSR2	1	TSR2	
SIL1	1	SIL1	
CMTR2	1	CMTR2	
ATG7	1	ATG7	
LOXL1	1	LOXL1	
CLEC3A	1	CLEC3A	
DPEP2NB	1	DPEP2NB	
PRKAG1	1	PRKAG1	
C1orf94	1	C1orf94	
SPATA21	1	SPATA21	
PYDC2	1	PYDC2	
SELE	1	SELE	
EMG1	1	EMG1	
FMO2	1	FMO2	
GOPC	1	GOPC	
GALNT18	1	GALNT18	
NEK7	1	NEK7	
MECR	1	MECR	
IFTAP	1	IFTAP	
FAM240A	1	FAM240A	
MCTS1	1	MCTS1	
MSR1	1	MSR1	
MED10	1	MED10	
FBXO33	1	FBXO33	
POLDIP3	1	POLDIP3	
PIAS4	1	PIAS4	
TAGLN2	1	TAGLN2	
APOBEC3H	1	APOBEC3H	
PSMA1	1	PSMA1	
SFTPA2	1	SFTPA2	
TESMIN	1	TESMIN	
MSRA	1	MSRA	
NACC1	1	NACC1	
H2BW2	1	H2BW2	
ACOX3	1	ACOX3	
C4orf45	1	C4orf45	
PPCS	1	PPCS	
SH2D1A	1	SH2D1A	
IDUA	1	IDUA	
NFYA	1	NFYA	
WDR38	1	WDR38	
ANGPTL1	1	ANGPTL1	
KLHL10	1	KLHL10	
NXNL2	1	NXNL2	
CCNB2	1	CCNB2	
APOL5	1	APOL5	
ALOX15	1	ALOX15	
ERMARD	1	ERMARD	
RNF135	1	RNF135	
CDH13	1	CDH13	
PSMF1	1	PSMF1	
RPP30	1	RPP30	
E2F3	1	E2F3	
TBC1D21	1	TBC1D21	
DEUP1	1	DEUP1	
ARMCX1	1	ARMCX1	
ARL8A	1	ARL8A	
MIF4GD	1	MIF4GD	
DPH1	1	DPH1	
ERP27	1	ERP27	
ADAM11	1	ADAM11	
AMACR	1	AMACR	
MAGEC3	1	MAGEC3	
PTCD2	1	PTCD2	
WDFY1	1	WDFY1	
ECHDC1	1	ECHDC1	
TXN2	1	TXN2	
MRPL58	1	MRPL58	
IL31	1	IL31	
CTU2	1	CTU2	
ANKRA2	1	ANKRA2	
PROC	1	PROC	
KHDRBS3	1	KHDRBS3	
DLAT	1	DLAT	
EDEM1	1	EDEM1	
GFRA2	1	GFRA2	
SH3GL3	1	SH3GL3	
PSMD8	1	PSMD8	
C1QL1	1	C1QL1	
STAMBPL1	1	STAMBPL1	
ANKRD2	1	ANKRD2	
RAC2	1	RAC2	
ZNF350	1	ZNF350	
DDIT4	1	DDIT4	
TCAP	1	TCAP	
PLAU	1	PLAU	
DNAJC24	1	DNAJC24	
HNF4G	1	HNF4G	
SOCS1	1	SOCS1	
ENTPD5	1	ENTPD5	
SNTB2	1	SNTB2	
NIPSNAP1	1	NIPSNAP1	
HSF2BP	1	HSF2BP	
NEPRO	1	NEPRO	
IDI1	1	IDI1	
NADSYN1	1	NADSYN1	
MID2	1	MID2	
MANF	1	MANF	
FBXW2	1	FBXW2	
OIT3	1	OIT3	
SNAP47	1	SNAP47	
COMMD4	1	COMMD4	
PCSK9	1	PCSK9	
NOP53	1	NOP53	
CCNA2	1	CCNA2	
MOSPD2	1	MOSPD2	
CCDC125	1	CCDC125	
ABAT	1	ABAT	
IRAK2	1	IRAK2	
RUNDC3B	1	RUNDC3B	
ACSL1	1	ACSL1	
SVBP	1	SVBP	
PPP4C	1	PPP4C	
CERCAM	1	CERCAM	
NUCB2	1	NUCB2	
TNFRSF11B	1	TNFRSF11B	
AKTIP	1	AKTIP	
REP15	1	REP15	
MFN1	1	MFN1	
RABL3	1	RABL3	
KLHL33	1	KLHL33	
SH2D1B	1	SH2D1B	
KLKB1	1	KLKB1	
ZBTB7A	1	ZBTB7A	
PLEKHF1	1	PLEKHF1	
PRR35	1	PRR35	
SPATA12	1	SPATA12	
VNN1	1	VNN1	
STRN	1	STRN	
RHOJ	1	RHOJ	
GNG11	1	GNG11	
RPL23	1	RPL23	
IGLL1	1	IGLL1	
MYLIP	1	MYLIP	
BATF	1	BATF	
PABPC4	1	PABPC4	
KLHL40	1	KLHL40	
SERPINH1	1	SERPINH1	
SNX31	1	SNX31	
ATL2	1	ATL2	
LHX1	1	LHX1	
ERG	1	ERG	
KLF8	1	KLF8	
RPL35	1	RPL35	
POU1F1	1	POU1F1	
MMP21	1	MMP21	
ACSL4	1	ACSL4	
BBS5	1	BBS5	
MYCBP	1	MYCBP	
PDE1A	1	PDE1A	
NCSTN	1	NCSTN	
APPL2	1	APPL2	
ICAM1	1	ICAM1	
PRAMEF10	1	PRAMEF10	
LRG1	1	LRG1	
TTC8	1	TTC8	
TBR1	1	TBR1	
ZNF703	1	ZNF703	
TEX51	1	TEX51	
TRIM72	1	TRIM72	
F12	1	F12	
THTPA	1	THTPA	
ZNF362	1	ZNF362	
POU2F1	1	POU2F1	
PRPF19	1	PRPF19	
ITGB7	1	ITGB7	
NOVA1	1	NOVA1	
MCRIP1	1	MCRIP1	
PRAMEF12	1	PRAMEF12	
CSNK2B	1	CSNK2B	
ANKRD37	1	ANKRD37	
TXNIP	1	TXNIP	
CCNO	1	CCNO	
GCM2	1	GCM2	
PIP5KL1	1	PIP5KL1	
RAB27A	1	RAB27A	
IFFO2	1	IFFO2	
POMC	1	POMC	
TPD52	1	TPD52	
NAA30	1	NAA30	
SIAH1	1	SIAH1	
TTC22	1	TTC22	
GMEB1	1	GMEB1	
METTL22	1	METTL22	
ISG20	1	ISG20	
SIX4	1	SIX4	
C20orf173	1	C20orf173	
DNALI1	1	DNALI1	
RBP5	1	RBP5	
IDS	1	IDS	
ATP6V1G1	1	ATP6V1G1	
CEACAM6	1	CEACAM6	
POGLUT1	1	POGLUT1	
NFKBIB	1	NFKBIB	
C1orf127	1	C1orf127	
CCDC89	1	CCDC89	
ANKRD1	1	ANKRD1	
LRCH4	1	LRCH4	
YPEL5	1	YPEL5	
LIMK2	1	LIMK2	
CASP6	1	CASP6	
ZNHIT3	1	ZNHIT3	
MDFIC2	1	MDFIC2	
NUDT21	1	NUDT21	
SIGLEC11	1	SIGLEC11	
GYG1	1	GYG1	
PDK3	1	PDK3	
